,timestamp,user,communication_number,communication_id,script_id,script_name,mrf,client_mrf,script_owner,current_script_owner,script_responsible,current_script_responsible,crm_departament,ACCOUNT_NUMBER,CALLER_ID,COMMUNICATION_THEME,COMMUNICATION_DETAIL,COMMUNICATION_RESULT
189,2024-04-09 21:44:24.485,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_02,script_responsible_01,current_script_responsible_02,КМ ЕКЦ,,,,,
190,2024-04-09 21:44:24.647,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_02,script_responsible_01,current_script_responsible_02,КМ ЕКЦ,,,,,
191,2024-04-09 21:44:24.724,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_15,КМ ЕКЦ,,,,,
192,2024-04-09 21:44:24.975,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,КМ ЕКЦ,,,,,
193,2024-04-09 21:44:25.073,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,КМ ЕКЦ,account_number_1,,,,
194,2024-04-09 21:44:25.170,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,КМ ЕКЦ,,,,,
195,2024-04-09 21:44:25.466,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,КМ ЕКЦ,,,,,
196,2024-04-09 21:50:04.593,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,,Не определен,,,,,,account_number_1,get_contact_phone_0,,,
197,2024-04-09 21:50:08.013,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,,,,,,,,,,
198,2024-04-09 21:50:16.302,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,Соц.сети,,,,,
199,2024-04-09 21:50:16.382,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,Соц.сети,,,,,
200,2024-04-09 21:50:16.744,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,Соц.сети,,,,Переезд за пределы РФ МРФ,
201,2024-04-09 21:50:17.612,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_13,script_responsible_01,current_script_responsible_13,Соц.сети,,,,,
202,2024-04-09 21:50:17.685,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_13,Соц.сети,,,,,
203,2024-04-09 21:50:17.911,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_13,Соц.сети,,,,,
204,2024-04-09 21:50:37.701,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,,,,,,,,,,
205,2024-04-09 21:50:37.987,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
206,2024-04-09 21:50:38.209,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
207,2024-04-09 21:50:38.467,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_11,script_responsible_01,current_script_responsible_11,Соц.сети,,,,,
208,2024-04-09 21:50:38.557,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_05,script_responsible_01,current_script_responsible_14,Соц.сети,,,,,
209,2024-04-09 21:50:39.643,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
210,2024-04-09 21:50:39.749,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
211,2024-04-09 21:50:39.749,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_1,,,,
212,2024-04-09 21:50:39.882,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
213,2024-04-09 21:50:40.493,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_1,,,,
214,2024-04-09 21:50:40.495,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
215,2024-04-09 21:50:40.543,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
216,2024-04-09 21:50:40.710,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
217,2024-04-09 21:50:40.887,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
218,2024-04-09 21:50:40.979,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_1,,,,
219,2024-04-09 21:50:41.069,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
220,2024-04-09 21:50:41.077,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
221,2024-04-09 21:50:41.078,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
222,2024-04-09 21:50:41.195,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
223,2024-04-09 21:50:41.264,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_1,,,,
224,2024-04-09 21:50:41.543,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
225,2024-04-09 21:50:41.589,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
226,2024-04-09 21:50:41.690,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_3,,,,
227,2024-04-09 21:50:41.692,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_3,,,,
228,2024-04-09 21:50:41.855,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
229,2024-04-09 21:50:42.856,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
230,2024-04-09 21:50:43.113,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_3,,,,
231,2024-04-09 21:50:43.256,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_3,,,,
232,2024-04-09 21:50:43.285,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,,,,,,account_number_3,,,,
233,2024-04-09 21:50:43.521,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
234,2024-04-09 21:50:43.614,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
235,2024-04-09 21:50:43.781,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_3,,,,
236,2024-04-09 21:50:43.909,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
237,2024-04-09 21:50:44.570,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_02,script_responsible_01,current_script_responsible_02,Соц.сети,,,,,
238,2024-04-09 21:50:44.571,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_02,script_responsible_01,current_script_responsible_02,Соц.сети,account_number_3,,,,
239,2024-04-09 21:50:45.105,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,,,,,
240,2024-04-09 21:50:45.260,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,account_number_3,,,,
241,2024-04-09 21:50:45.484,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,,,,,
242,2024-04-09 21:50:45.662,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,,,,,
243,2024-04-09 21:50:45.663,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,,,,,
244,2024-04-09 21:50:46.116,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,,,,,
245,2024-04-09 21:50:46.488,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
246,2024-04-09 21:50:46.582,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
247,2024-04-09 21:50:47.353,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
248,2024-04-09 21:50:47.354,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
249,2024-04-09 21:50:47.729,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_1,,,,
250,2024-04-09 21:50:47.901,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
251,2024-04-09 21:50:48.266,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
252,2024-04-09 21:51:04.137,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
253,2024-04-09 21:51:04.248,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,account_number_1,,,,
254,2024-04-09 21:51:04.285,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
255,2024-04-09 21:51:04.396,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
256,2024-04-09 21:51:04.396,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
257,2024-04-09 21:51:04.516,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
258,2024-04-09 21:51:04.843,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
259,2024-04-09 21:51:04.918,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_04,script_responsible_01,current_script_responsible_04,Соц.сети,,,,,
260,2024-04-09 21:51:05.060,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_04,script_responsible_01,current_script_responsible_04,Соц.сети,,,,,
261,2024-04-09 21:51:05.323,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
262,2024-04-09 21:51:31.829,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,,,,,,,,,,
263,2024-04-09 21:51:31.959,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
264,2024-04-09 21:51:32.052,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,,,,,
265,2024-04-09 21:51:32.355,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,,,,,
266,2024-04-09 21:51:36.067,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,,,,,
267,2024-04-09 21:51:36.603,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,,,,,
268,2024-04-09 21:51:36.697,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,account_number_1,,,,
269,2024-04-09 21:51:43.453,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,,,,,,,,,,
270,2024-04-09 21:51:46.634,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_03,Соц.сети,,,,,
271,2024-04-09 21:51:46.742,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
272,2024-04-09 21:51:46.849,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_13,Соц.сети,,,,,
273,2024-04-09 21:51:56.605,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,Соц.сети,,,,,
274,2024-04-09 21:52:08.091,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,Соц.сети,,,,,
275,2024-04-09 21:52:08.192,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,,,,,,,,,,
276,2024-04-09 21:52:12.651,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,,,,,,,,,,
277,2024-04-09 21:52:13.153,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
278,2024-04-09 21:52:14.159,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
279,2024-04-09 21:52:14.159,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
280,2024-04-09 21:52:14.229,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
281,2024-04-09 21:52:14.621,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
282,2024-04-09 21:52:14.695,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,account_number_1,,,,
283,2024-04-09 21:52:14.865,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
284,2024-04-09 21:52:14.977,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
285,2024-04-09 21:52:15.165,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
286,2024-04-09 21:52:16.206,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
287,2024-04-09 21:52:16.398,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
288,2024-04-09 21:52:20.626,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_07,script_responsible_01,current_script_responsible_01,Соц.сети,,,,,
289,2024-04-09 21:50:08.114,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,Соц.сети,,,,,
290,2024-04-09 21:50:08.266,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,Соц.сети,,,,,
291,2024-04-09 21:50:08.505,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,Соц.сети,,,,,
292,2024-04-09 21:50:16.079,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,,,,,,,,,,
293,2024-04-09 21:50:16.480,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_05,Соц.сети,,,,,
294,2024-04-09 21:50:16.912,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_13,Соц.сети,,,,,
295,2024-04-09 21:50:17.427,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_13,script_responsible_01,current_script_responsible_13,Соц.сети,,,,,
296,2024-04-09 21:50:37.884,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_01,script_responsible_01,current_script_responsible_13,Соц.сети,,,,,
297,2024-04-09 21:50:38.413,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_11,script_responsible_01,current_script_responsible_11,Соц.сети,,,,,
298,2024-04-09 21:50:38.856,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_05,script_responsible_01,current_script_responsible_14,Соц.сети,,,,,
299,2024-04-09 21:50:39.467,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
300,2024-04-09 21:50:39.527,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
301,2024-04-09 21:50:39.583,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
302,2024-04-09 21:50:39.819,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_1,,,,
303,2024-04-09 21:50:39.845,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
304,2024-04-09 21:50:40.051,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_03,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
305,2024-04-09 21:50:40.139,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
306,2024-04-09 21:50:40.493,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,account_number_1,,,,
307,2024-04-09 21:50:40.658,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
308,2024-04-09 21:50:40.887,user_01,344179414,,7e3cfde7-53a7-40a9-b814-c373df9d8d04,Удержание клиентов*,Волга,Волга,owner_01,current_script_owner_08,script_responsible_01,current_script_responsible_08,Соц.сети,,,,,
